0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,desno_dolje
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,desno_dolje
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,desno_dolje
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,desno_dolje
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,desno_dolje
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,desno_dolje
0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,desno_dolje
0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,desno_dolje
0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,desno_dolje
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,desno_dolje
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,desno_dolje
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,desno_dolje
1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,desno_dolje
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,desno_dolje
1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,desno_dolje
0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,desno_dolje
0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,desno_dolje
0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,desno_dolje
1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,desno_dolje
1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,desno_dolje
1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,desno_dolje
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,desno_rot
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,desno_rot
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,desno_rot
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,desno_rot
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,desno_rot
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,desno_rot
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,desno_rot
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,desno_rot
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,desno_rot
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,desno_rot
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,desno_rot
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,desno_rot
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,desno_rot
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,desno_rot
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,desno_rot
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,desno_rot
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,desno_rot
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,desno_rot
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,desno_rot
0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,desno_rot
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,desno_rot
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,desno_rot
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,desno_rot
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,desno_rot
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,desno_rot
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,desno_rot
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,desno_rot
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,desno_rot
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,desno_rot
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,desno_rot
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,desno_rot
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,desno_rot
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,desno_rot
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,desno_rot
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,desno_rot
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,desno_rot
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,desno_rot
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,desno_rot
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,desno_rot
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,desno_rot
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,desno_rot
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,desno_rot
0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,desno_rot
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,desno_rot
1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,desno_rot
0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,desno_rot
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,desno_rot
1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,desno_rot
1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,desno_rot
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,desno_rot
1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,desno_rot
1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,desno_rot
1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,desno_rot
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,desno_rot
0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,desno_rot
0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,desno_rot
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,dijag_dolje
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dijag_dolje
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,dijag_dolje
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,dijag_dolje
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,dijag_dolje
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,dijag_dolje
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,dijag_dolje
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,dijag_dolje
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,dijag_dolje
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,dijag_dolje
1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,dijag_dolje
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,dijag_dolje
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,dijag_dolje
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,dijag_dolje
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,dijag_dolje
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,dijag_dolje
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,dijag_dolje
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,dijag_dolje
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,dijag_dolje
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,dijag_dolje
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,dijag_dolje
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,dijag_dolje
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,dijag_dolje
1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,dijag_dolje
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,dijag_dolje
1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,dijag_dolje
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,dijag_dolje
1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,dijag_dolje
1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,dijag_dolje
0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,dijag_dolje
0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,dijag_dolje
0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,dijag_dolje
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,dijag_dolje
0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,dijag_dolje
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,dijag_gore
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,dijag_gore
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,dijag_gore
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,dijag_gore
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,dijag_gore
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,dijag_gore
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,dijag_gore
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,dijag_gore
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,dijag_gore
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,dijag_gore
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,dijag_gore
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,dijag_gore
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,dijag_gore
0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,dijag_gore
0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,dijag_gore
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,dijag_gore
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,dijag_gore
0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,dijag_gore
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,dijag_gore
0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,dijag_gore
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,dijag_gore
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,dijag_gore
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,dijag_gore
1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,dijag_gore
0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,dijag_gore
0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,dijag_gore
1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,dijag_gore
0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,dijag_gore
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,dijag_gore
0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,dijag_gore
1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,dijag_gore
0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,dijag_gore
0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,dijag_gore
0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,dijag_gore
0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,dijag_gore
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,dijag_gore
0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,dijag_gore
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,dijag_gore
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,dolje
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,dolje
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,dolje
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,dolje
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dolje
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,dolje
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,dolje
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,dolje
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,dolje
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,dolje
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,dolje
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,dolje
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,dolje
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,dolje
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,dolje
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,dolje
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,dolje
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,dolje
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,dolje
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,dolje
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,dolje
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,dolje
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,dolje
0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,dolje
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,dolje
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,dolje
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,dolje
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,dolje
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,dolje
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,dolje
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,dolje
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,dolje
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,dolje
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,dolje
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,dolje
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,dolje
1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,dolje
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,dolje
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,dolje
1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,dolje
1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,dolje
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,dolje
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,dolje
1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,dolje
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,dolje
1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,dolje
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,dolje
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,dolje
0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,dolje
0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,dolje
1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,dolje
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,dolje
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,dolje
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,dolje
0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,dolje
1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,dolje
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,gore
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gore
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,gore
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,gore
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,gore
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,gore
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,gore
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,gore
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gore
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,gore
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,gore
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,gore
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,gore
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,gore
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,gore
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,gore
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,gore
0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,gore
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,gore
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,gore
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,gore
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,gore
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,gore
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,gore
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,gore
0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,gore
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,gore
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,gore
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,gore
0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,gore
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,gore
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,gore
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,gore
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,gore
0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,gore
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,gore
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,gore
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,gore
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,gore
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,gore
0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,gore
0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,gore
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,gore
0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,gore
0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,gore
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,gore
1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,gore
0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,gore
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,gore
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,gore
0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,gore
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,gore
0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,gore
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,gore
0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,gore
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,gore
0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,gore
1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,inverzno
0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,inverzno
0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,inverzno
0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,inverzno
